HEXOSKINTIME,VALUE
372188362095,78
372188362351,78
372188362607,78
372188362863,79
372188363119,79
372188363375,79
372188363631,79
372188363887,79
372188364143,79
372188364399,79
372188364655,79
372188364911,79
372188365167,79
372188365423,79
372188365679,79
372188365935,79
372188366191,79
372188366447,78
372188366703,78
372188366959,78
372188367215,78
372188367471,78
372188367727,78
372188367983,79
372188368239,79
372188368495,79
372188368751,79
372188369007,79
372188369263,76
372188369519,76
372188369775,75
372188370031,75
372188370287,75
372188370543,75
372188370799,75
372188371055,76
372188371311,76
372188371567,77
372188371823,77
372188372079,79
372188372335,79
372188372591,79
372188372847,79
372188373103,79
372188373359,79
372188373615,80
372188373871,80
372188374127,80
372188374383,81
372188374639,81
372188374895,81
372188375151,82
372188375407,82
372188375663,81
372188375919,80
372188376175,78
372188376431,78
372188376687,78
372188376943,78
372188377199,78
372188377455,78
372188377711,79
372188377967,79
372188378223,80
372188378479,80
372188378735,80
372188378991,80
372188379247,80
372188379503,80
372188379759,80
372188380015,81
372188380271,81
372188380527,81
372188380783,81
372188381039,81
372188381295,81
372188381551,81
372188381807,81
372188382063,81
372188382319,81
372188382575,81
372188382831,81
372188383087,81
372188383343,81
372188383599,82
372188383855,82
372188384111,83
372188384367,83
372188384623,84
372188384879,84
372188385135,81
372188385391,81
372188385647,80
372188385903,79
372188386159,79
372188386415,79
372188386671,79
372188386927,78
372188387183,79
372188387439,79
372188387695,79
372188387951,80
372188388207,81
372188388463,82
372188388719,83
372188388975,85
372188389231,86
372188389487,87
372188389743,87
372188389999,87
372188390255,87
372188390511,87
372188390767,87
372188391023,88
372188391279,88
372188391535,88
372188391791,87
372188392047,88
372188392303,88
372188392559,88
372188392815,88
372188393071,89
372188393327,89
372188393583,88
372188393839,88
372188394095,88
372188394351,89
372188394607,89
372188394863,89
372188395119,90
372188395375,90
372188395631,90
372188395887,91
372188396143,90
372188396399,90
372188396655,90
372188396911,91
372188397167,91
372188397423,91
372188397679,90
372188397935,90
372188398191,89
372188398447,88
372188398703,88
372188398959,88
372188399215,88
372188399471,87
372188399727,87
372188399983,87
372188400239,86
372188400495,87
372188400751,87
372188401007,87
372188401263,87
372188401519,87
372188401775,87
372188402031,87
372188402287,87
372188402543,87
372188402799,87
372188403055,87
372188403311,86
372188403567,86
372188403823,86
372188404079,85
372188404335,84
372188404591,82
372188404847,81
372188405103,81
372188405359,81
372188405615,79
372188405871,79
372188406127,78
372188406383,77
372188406639,76
372188406895,75
372188407151,75
372188407407,75
372188407663,75
372188407919,76
372188408175,76
372188408431,77
372188408687,78
372188408943,78
372188409199,79
372188409455,79
372188409711,79
372188409967,80
372188410223,81
372188410479,82
372188410735,82
372188410991,82
372188411247,83
372188411503,83
372188411759,82
372188412015,82
372188412271,82
372188412527,82
372188412783,83
372188413039,83
372188413295,83
372188413551,82
372188413807,82
372188414063,82
372188414319,82
372188414575,82
372188414831,82
372188415087,82
372188415343,82
372188415599,82
372188415855,82
372188416111,82
372188416367,82
372188416623,82
372188416879,82
372188417135,82
372188417391,82
372188417647,82
372188417903,82
372188418159,82
372188418415,82
372188418671,80
372188418927,80
372188419183,80
372188419439,80
372188419695,80
372188419951,80
372188420207,80
372188420463,79
372188420719,78
372188420975,78
372188421231,79
372188421487,77
372188421743,78
372188421999,76
372188422255,76
372188422511,76
372188422767,76
372188423023,76
372188423279,76
372188423535,76
372188423791,76
372188424047,76
372188424303,76
372188424559,76
372188424815,76
372188425071,76
372188425327,76
372188425583,76
372188425839,76
372188426095,76
372188426351,76
372188426607,76
372188426863,76
372188427119,76
372188427375,75
372188427631,76
372188427887,76
372188428143,77
372188428399,78
372188428655,78
372188428911,78
372188429167,80
372188429423,79
372188429679,80
372188429935,80
372188430191,80
372188430447,80
372188430703,80
372188430959,80
372188431215,80
372188431471,80
372188431727,80
372188431983,80
372188432239,80
372188432495,80
372188432751,80
372188433007,80
372188433263,80
372188433519,80
372188433775,80
372188434031,80
372188434287,80
372188434543,80
372188434799,80
372188435055,80
372188435311,81
372188435567,81
372188435823,81
372188436079,83
372188436335,83
372188436591,85
372188436847,85
372188437103,85
372188437359,85
372188437615,83
372188437871,83
372188438127,83
372188438383,83
372188438639,83
372188438895,83
372188439151,83
372188439407,83
372188439663,83
372188439919,83
372188440175,83
372188440431,84
372188440687,84
372188440943,85
372188441199,86
372188441455,86
372188441711,87
372188441967,87
372188442223,87
372188442479,92
372188442735,92
372188442991,92
372188443247,92
372188443503,92
372188443759,93
372188444015,94
372188444271,94
372188444527,94
372188444783,94
372188445039,94
372188445295,94
372188445551,94
372188445807,94
372188446063,94
372188446319,94
372188446575,94
372188446831,94
372188447087,94
372188447343,94
372188447599,94
372188447855,94
372188448111,94
372188448367,94
372188448623,94
372188448879,94
372188449135,94
372188449391,94
372188449647,94
372188449903,94
372188450159,94
372188450415,94
372188450671,94
372188450927,95
372188451183,95
372188451439,94
372188451695,94
372188451951,94
372188452207,94
372188452463,94
372188452719,94
372188452975,94
372188453231,94
372188453487,94
372188453743,94
372188453999,94
372188454255,94
372188454511,94
372188454767,94
372188455023,94
372188455279,94
372188455535,94
372188455791,94
372188456047,96
372188456303,96
372188456559,96
372188456815,95
372188457071,95
372188457327,94
372188457583,91
372188457839,91
372188458095,91
372188458351,90
372188458607,91
372188458863,90
372188459119,90
372188459375,90
372188459631,90
372188459887,88
372188460143,87
372188460399,84
372188460655,83
372188460911,84
372188461167,84
372188461423,84
372188461679,83
372188461935,82
372188462191,81
372188462447,80
372188462703,79
372188462959,78
372188463215,78
372188463471,78
372188463727,79
372188463983,79
372188464239,80
372188464495,78
372188464751,78
372188465007,78
372188465263,77
372188465519,78
372188465775,78
372188466031,80
372188466287,80
372188466543,80
372188466799,80
372188467055,80
372188467311,80
372188467567,82
372188467823,87
372188468079,87
372188468335,89
372188468591,91
372188468847,94
372188469103,95
372188469359,95
372188469615,95
372188469871,95
372188470127,95
372188470383,95
372188470639,94
372188470895,94
372188471151,92
372188471407,92
372188471663,92
372188471919,89
372188472175,88
372188472431,88
372188472687,87
372188472943,85
372188473199,84
372188473455,81
372188473711,81
372188473967,80
372188474223,82
372188474479,83
372188474735,84
372188474991,84
372188475247,84
372188475503,84
372188475759,86
372188476015,85
372188476271,87
372188476527,87
372188476783,89
372188477039,91
372188477295,92
372188477551,94
372188477807,94
372188478063,95
372188478319,94
372188478575,94
372188478831,94
372188479087,94
372188479343,96
372188479599,97
372188479855,99
372188480111,101
372188480367,101
372188480623,101
372188480879,101
372188481135,101
372188481391,101
372188481647,101
372188481903,101
372188482159,101
372188482415,101
372188482671,101
372188482927,101
372188483183,101
372188483439,102
372188483695,103
372188483951,103
372188484207,104
372188484463,104
372188484719,104
372188484975,104
372188485231,105
372188485487,105
372188485743,104
372188485999,104
372188486255,103
372188486511,101
372188486767,100
372188487023,100
372188487279,100
372188487535,99
372188487791,98
372188488047,97
372188488303,97
372188488559,95
372188488815,95
372188489071,95
372188489327,94
372188489583,93
372188489839,92
372188490095,92
372188490351,92
372188490607,92
372188490863,92
372188491119,92
372188491375,92
372188491631,92
372188491887,91
372188492143,90
372188492399,90
372188492655,90
372188492911,91
372188493167,91
372188493423,91
372188493679,90
372188493935,90
372188494191,90
372188494447,91
372188494703,92
372188494959,92
372188495215,92
372188495471,92
372188495727,92
372188495983,93
372188496239,93
372188496495,92
372188496751,91
372188497007,90
372188497263,90
372188497519,89
372188497775,87
372188498031,86
372188498287,84
372188498543,83
372188498799,81
372188499055,80
372188499311,79
372188499567,77
372188499823,76
372188500079,75
372188500335,74
372188500591,74
372188500847,73
372188501103,73
372188501359,72
372188501615,72
372188501871,72
372188502127,72
372188502383,72
372188502639,72
372188502895,71
372188503151,71
372188503407,71
372188503663,71
372188503919,71
372188504175,70
372188504431,69
372188504687,69
372188504943,69
372188505199,69
372188505455,69
372188505711,69
372188505967,69
372188506223,69
372188506479,69
372188506735,69
372188506991,70
372188507247,70
372188507503,70
372188507759,72
372188508015,72
372188508271,72
372188508527,72
372188508783,72
372188509039,71
372188509295,71
372188509551,70
372188509807,70
372188510063,70
372188510319,68
372188510575,68
372188510831,68
372188511087,68
372188511343,68
372188511599,70
372188511855,70
372188512111,70
372188512367,70
372188512623,70
372188512879,70
372188513135,71
372188513391,71
372188513647,71
372188513903,71
372188514159,71
372188514415,71
372188514671,71
372188514927,70
372188515183,69
372188515439,68
372188515695,67
372188515951,66
372188516207,65
372188516463,65
372188516719,65
372188516975,65
372188517231,65
372188517487,66
372188517743,66
372188517999,67
372188518255,67
372188518511,68
372188518767,69
372188519023,70
372188519279,70
372188519535,71
372188519791,71
372188520047,72
372188520303,72
372188520559,72
372188520815,72
372188521071,73
372188521327,74
372188521583,74
372188521839,74
372188522095,75
372188522351,76
372188522607,76
372188522863,75
372188523119,76
372188523375,76
372188523631,76
372188523887,76
372188524143,77
372188524399,77
372188524655,75
372188524911,75
372188525167,75
372188525423,75
372188525679,75
372188525935,74
372188526191,76
372188526447,77
372188526703,77
372188526959,77
372188527215,78
372188527471,78
372188527727,78
372188527983,79
372188528239,79
372188528495,79
372188528751,80
372188529007,80
372188529263,80
372188529519,80
372188529775,79
372188530031,79
372188530287,79
372188530543,77
372188530799,76
372188531055,74
372188531311,74
372188531567,74
372188531823,73
372188532079,72
372188532335,71
372188532591,70
372188532847,70
372188533103,70
372188533359,70
372188533615,69
372188533871,69
372188534127,69
372188534383,69
372188534639,70
372188534895,70
372188535151,70
372188535407,70
372188535663,70
372188535919,70
372188536175,70
372188536431,70
372188536687,70
372188536943,70
372188537199,70
372188537455,70
372188537711,70
372188537967,70
372188538223,72
372188538479,77
372188538735,84
372188538991,84
372188539247,84
372188539503,84
372188539759,85
372188540015,86
372188540271,86
372188540527,86
372188540783,86
372188541039,86
372188541295,86
372188541551,86
372188541807,87
372188542063,87
372188542319,87
372188542575,91
372188542831,92
372188543087,95
372188543343,96
372188543599,96
372188543855,95
372188544111,94
372188544367,94
372188544623,94
372188544879,89
372188545135,89
372188545391,88
372188545647,88
372188545903,88
372188546159,86
372188546415,85
372188546671,84
372188546927,83
372188547183,83
372188547439,83
372188547695,83
372188547951,83
372188548207,83
372188548463,83
372188548719,83
372188548975,83
372188549231,83
372188549487,82
372188549743,82
372188549999,82
372188550255,82
372188550511,82
372188550767,83
372188551023,83
372188551279,83
372188551535,83
372188551791,86
372188552047,86
372188552303,86
372188552559,86
372188552815,86
372188553071,86
372188553327,86
372188553583,87
372188553839,87
372188554095,87
372188554351,88
372188554607,88
372188554863,88
372188555119,88
372188555375,88
372188555631,89
372188555887,87
372188556143,87
372188556399,87
372188556655,86
372188556911,86
372188557167,86
372188557423,86
372188557679,85
372188557935,85
372188558191,85
372188558447,85
372188558703,85
372188558959,85
372188559215,84
372188559471,84
372188559727,84
372188559983,83
372188560239,83
372188560495,84
372188560751,84
372188561007,84
372188561263,85
372188561519,84
372188561775,84
372188562031,84
372188562287,84
372188562543,84
372188562799,84
372188563055,84
372188563311,84
372188563567,84
372188563823,83
372188564079,83
372188564335,82
372188564591,82
372188564847,83
372188565103,83
372188565359,84
372188565615,84
372188565871,87
372188566127,87
372188566383,87
372188566639,87
372188566895,87
372188567151,86
372188567407,86
372188567663,86
372188567919,86
372188568175,87
372188568431,87
372188568687,88
