HEXOSKINTIME,VALUE
372178209181,117
372178209437,114
372178209693,117
372178209949,121
372178210205,126
372178210461,128
372178210717,128
372178210973,129
372178211229,128
372178211485,126
372178211741,123
372178211997,121
372178212253,120
372178212509,122
372178212765,123
372178213021,120
372178213277,114
372178213533,117
372178213789,126
372178214045,128
372178214301,125
372178214557,126
372178214813,127
372178215069,116
372178215325,104
372178215581,108
372178215837,119
372178216093,123
372178216349,121
372178216605,119
372178216861,118
372178217117,0
372178217373,0
372178217629,118
372178217885,119
372178218141,120
372178218397,122
372178218653,124
372178218909,124
372178219165,122
372178219421,120
372178219677,120
372178219933,117
372178220189,0
372178220445,0
372178220701,113
372178220957,109
372178221213,0
372178221469,0
372178221725,0
372178221981,114
372178222237,124
372178222493,128
372178222749,129
372178223005,128
372178223261,126
372178223517,0
372178223773,123
372178224029,122
372178224285,120
372178224541,118
372178224797,117
372178225053,117
372178225309,119
372178225565,119
372178225821,110
372178226077,98
372178226333,103
372178226589,117
372178226845,120
372178227101,116
372178227357,114
372178227613,118
372178227869,114
372178228125,100
372178228381,95
372178228637,102
372178228893,111
372178229149,111
372178229405,0
372178229661,95
372178229917,87
372178230173,100
372178230429,116
372178230685,121
372178230941,121
372178231197,122
372178231453,121
372178231709,118
372178231965,115
372178232221,0
372178232477,106
372178232733,96
372178232989,101
372178233245,114
372178233501,120
372178233757,120
372178234013,119
372178234269,117
372178234525,118
372178234781,120
372178235037,121
372178235293,120
372178235549,118
372178235805,118
372178236061,120
372178236317,120
372178236573,118
372178236829,116
372178237085,114
372178237341,115
372178237597,111
372178237853,100
372178238109,101
372178238365,114
372178238621,122
372178238877,125
372178239133,127
372178239389,126
372178239645,122
372178239901,116
372178240157,0
372178240413,0
372178240669,115
372178240925,138
372178241181,169
372178241437,161
372178241693,129
372178241949,107
372178242205,95
372178242461,99
372178242717,110
372178242973,117
372178243229,118
372178243485,116
372178243741,117
372178243997,120
372178244253,0
372178244509,0
372178244765,0
372178245021,120
372178245277,119
372178245533,0
372178245789,0
372178246045,124
372178246301,130
372178246557,0
372178246813,131
372178247069,128
372178247325,125
372178247581,125
372178247837,125
372178248093,123
372178248349,121
372178248605,120
372178248861,119
372178249117,124
372178249373,130
372178249629,0
372178249885,0
372178250141,0
372178250397,131
372178250653,127
372178250909,0
372178251165,123
372178251421,122
372178251677,125
372178251933,0
372178252189,0
372178252445,0
372178252701,0
372178252957,0
372178253213,129
372178253469,132
372178253725,131
372178253981,130
372178254237,130
372178254493,132
372178254749,131
372178255005,128
372178255261,126
372178255517,0
372178255773,125
372178256029,124
372178256285,120
372178256541,0
372178256797,0
372178257053,119
372178257309,121
372178257565,123
372178257821,122
372178258077,124
372178258333,129
372178258589,131
372178258845,128
372178259101,123
372178259357,121
372178259613,120
372178259869,122
372178260125,123
372178260381,123
372178260637,121
372178260893,119
372178261149,117
372178261405,116
372178261661,118
372178261917,121
372178262173,121
372178262429,120
372178262685,119
372178262941,118
372178263197,116
372178263453,117
372178263709,119
372178263965,120
372178264221,119
372178264477,120
372178264733,120
372178264989,119
372178265245,118
372178265501,117
372178265757,111
372178266013,109
372178266269,114
372178266525,124
372178266781,130
372178267037,131
372178267293,128
372178267549,141
372178267805,166
372178268061,156
372178268317,128
372178268573,0
372178268829,0
372178269085,116
372178269341,113
372178269597,132
372178269853,162
372178270109,155
372178270365,126
372178270621,111
372178270877,108
372178271133,109
372178271389,111
372178271645,112
372178271901,114
372178272157,114
372178272413,113
372178272669,112
372178272925,111
372178273181,111
372178273437,114
372178273693,110
372178273949,98
372178274205,97
372178274461,105
372178274717,111
372178274973,105
372178275229,89
372178275485,81
372178275741,92
372178275997,106
372178276253,112
372178276509,113
372178276765,112
372178277021,111
372178277277,110
372178277533,111
372178277789,114
372178278045,115
372178278301,114
372178278557,0
372178278813,0
372178279069,0
372178279325,115
372178279581,116
372178279837,116
372178280093,115
372178280349,112
372178280605,110
372178280861,112
372178281117,117
372178281373,121
372178281629,122
372178281885,120
372178282141,136
372178282397,0
372178282653,0
372178282909,167
372178283165,166
372178283421,138
372178283677,120
372178283933,117
372178284189,121
372178284445,126
372178284701,127
372178284957,0
372178285213,122
372178285469,123
372178285725,130
372178285981,129
372178286237,117
372178286493,107
372178286749,109
372178287005,114
372178287261,114
372178287517,113
372178287773,115
372178288029,0
372178288285,0
372178288541,117
372178288797,119
372178289053,123
372178289309,125
372178289565,126
372178289821,129
372178290077,0
372178290333,0
372178290589,133
372178290845,133
372178291101,131
372178291357,128
372178291613,126
372178291869,126
372178292125,125
372178292381,124
372178292637,0
372178292893,122
372178293149,120
372178293405,120
372178293661,122
372178293917,124
372178294173,123
372178294429,120
372178294685,116
372178294941,115
372178295197,116
372178295453,0
372178295709,117
372178295965,119
372178296221,121
372178296477,120
372178296733,118
372178296989,118
372178297245,117
372178297501,117
372178297757,116
372178298013,114
372178298269,112
372178298525,112
372178298781,115
372178299037,119
372178299293,122
372178299549,123
372178299805,123
372178300061,123
372178300317,122
372178300573,121
372178300829,120
372178301085,120
372178301341,121
372178301597,122
372178301853,123
372178302109,122
372178302365,120
372178302621,119
372178302877,119
372178303133,120
372178303389,121
372178303645,0
372178303901,0
372178304157,122
372178304413,125
372178304669,120
372178304925,104
372178305181,85
372178305437,81
372178305693,99
372178305949,116
372178306205,120
372178306461,118
372178306717,0
372178306973,0
372178307229,116
372178307485,115
372178307741,112
372178307997,0
372178308253,0
372178308509,0
372178308765,111
372178309021,117
372178309277,118
372178309533,111
372178309789,111
372178310045,116
372178310301,122
372178310557,126
372178310813,128
372178311069,127
372178311325,122
372178311581,119
372178311837,121
372178312093,126
372178312349,126
372178312605,0
372178312861,0
372178313117,123
372178313373,119
372178313629,115
372178313885,113
372178314141,115
372178314397,118
372178314653,116
372178314909,114
372178315165,0
372178315421,0
372178315677,0
372178315933,0
372178316189,0
372178316445,0
372178316701,0
372178316957,0
372178317213,0
372178317469,0
372178317725,0
372178317981,0
372178318237,0
372178318493,108
372178318749,0
372178319005,92
372178319261,76
372178319517,78
372178319773,94
372178320029,107
372178320285,113
372178320541,0
372178320797,0
372178321053,0
372178321309,0
372178321565,0
372178321821,0
372178322077,0
372178322333,0
372178322589,0
372178322845,0
372178323101,114
372178323357,113
372178323613,0
372178323869,0
372178324125,0
372178324381,0
372178324637,0
372178324893,0
372178325149,0
372178325405,0
372178325661,0
372178325917,0
372178326173,0
372178326429,117
372178326685,127
372178326941,132
372178327197,130
372178327453,127
372178327709,126
372178327965,143
372178328221,0
372178328477,0
372178328733,0
372178328989,0
372178329245,188
372178329501,208
372178329757,172
372178330013,127
372178330269,108
372178330525,0
372178330781,0
372178331037,0
372178331293,108
372178331549,114
372178331805,118
372178332061,0
372178332317,0
372178332573,119
372178332829,0
372178333085,120
372178333341,119
372178333597,118
372178333853,118
372178334109,118
372178334365,0
372178334621,0
372178334877,121
372178335133,128
372178335389,0
372178335645,0
372178335901,0
372178336157,0
372178336413,0
372178336669,0
372178336925,0
372178337181,131
372178337437,128
372178337693,126
372178337949,124
372178338205,0
372178338461,0
372178338717,0
372178338973,0
372178339229,0
372178339485,0
372178339741,0
372178339997,0
372178340253,0
372178340509,0
372178340765,0
372178341021,121
372178341277,119
372178341533,120
372178341789,121
372178342045,121
372178342301,0
372178342557,0
372178342813,115
372178343069,0
372178343325,0
372178343581,0
372178343837,0
372178344093,0
372178344349,0
372178344605,0
372178344861,0
372178345117,0
372178345373,0
372178345629,107
372178345885,111
372178346141,121
372178346397,143
372178346653,0
372178346909,172
372178347165,163
372178347421,130
372178347677,113
372178347933,0
372178348189,0
372178348445,0
372178348701,0
372178348957,111
372178349213,106
372178349469,0
372178349725,99
372178349981,105
372178350237,118
372178350493,0
372178350749,123
372178351005,143
372178351261,170
372178351517,180
372178351773,0
372178352029,0
372178352285,0
372178352541,0
372178352797,182
372178353053,166
372178353309,140
372178353565,134
372178353821,137
372178354077,136
372178354333,130
372178354589,0
372178354845,0
372178355101,126
372178355357,127
372178355613,130
372178355869,125
372178356125,120
372178356381,124
372178356637,131
372178356893,129
372178357149,124
372178357405,0
372178357661,0
372178357917,122
372178358173,125
372178358429,129
372178358685,129
372178358941,124
372178359197,119
372178359453,0
372178359709,0
372178359965,114
372178360221,111
372178360477,114
372178360733,121
372178360989,126
372178361245,126
372178361501,123
372178361757,121
372178362013,120
372178362269,0
372178362525,118
372178362781,117
372178363037,118
372178363293,0
372178363549,0
372178363805,0
372178364061,0
372178364317,0
372178364573,0
372178364829,0
372178365085,0
372178365341,0
372178365597,0
372178365853,117
372178366109,119
372178366365,123
372178366621,126
372178366877,125
372178367133,121
372178367389,0
372178367645,0
372178367901,0
372178368157,122
372178368413,131
372178368669,0
372178368925,0
372178369181,0
372178369437,0
372178369693,130
372178369949,124
372178370205,123
372178370461,125
372178370717,126
372178370973,0
372178371229,0
372178371485,127
372178371741,127
372178371997,128
372178372253,128
372178372509,125
372178372765,122
372178373021,118
372178373277,115
372178373533,118
372178373789,0
372178374045,0
372178374301,0
372178374557,0
372178374813,0
372178375069,0
372178375325,0
372178375581,0
372178375837,0
372178376093,0
372178376349,0
372178376605,124
372178376861,125
372178377117,124
372178377373,122
372178377629,121
372178377885,121
372178378141,122
372178378397,124
372178378653,126
372178378909,128
372178379165,127
372178379421,123
372178379677,119
372178379933,115
372178380189,116
372178380445,119
372178380701,121
372178380957,123
372178381213,123
372178381469,122
372178381725,120
372178381981,121
372178382237,124
372178382493,125
372178382749,122
372178383005,119
372178383261,119
372178383517,121
372178383773,0
372178384029,0
372178384285,138
372178384541,0
372178384797,0
372178385053,0
372178385309,0
372178385565,183
372178385821,205
372178386077,170
372178386333,126
372178386589,111
372178386845,114
372178387101,118
372178387357,121
372178387613,0
372178387869,0
372178388125,0
372178388381,0
372178388637,123
372178388893,123
372178389149,122
372178389405,120
372178389661,118
372178389917,118
372178390173,117
372178390429,116
372178390685,114
372178390941,114
372178391197,115
372178391453,117
372178391709,118
372178391965,119
372178392221,117
372178392477,115
372178392733,114
372178392989,115
